source	member	size_bytes	md5	disposition	target_path	note
drive/The Method Materials/restore-point-2_13.tar.gz	./cycle2.py	3722	068d92ce0abe25a610355b1b28593237	EXTRACTED	extracted/archives/restore-point-2-13/cycle2.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./cycle3.py	4312	649cb80538940932aa7a750c38a9ff86	EXTRACTED	extracted/archives/restore-point-2-13/cycle3.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./cycle3write.py	6155	ec901446f80ae324add1b3b2c6f76250	EXTRACTED	extracted/archives/restore-point-2-13/cycle3write.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./cycle4.py	3442	deaa7a27653f9b429acb01fe225c71ea	EXTRACTED	extracted/archives/restore-point-2-13/cycle4.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./cycle5.py	4096	99cb4970124fe215d3c043f3c370c805	EXTRACTED	extracted/archives/restore-point-2-13/cycle5.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./cycle6.py	3745	df1be0df7263ae7d66b7e496b4f57caa	EXTRACTED	extracted/archives/restore-point-2-13/cycle6.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./cycle7.py	4455	a0ec9cab89a3566e0cf7215363b21ff1	EXTRACTED	extracted/archives/restore-point-2-13/cycle7.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./cypher_audit.py	7807	29b16f1d7941919db3429d3d5030fbec	EXTRACTED	extracted/archives/restore-point-2-13/cypher_audit.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./cypher_ord.py	2957	a4c4a018631ab5b98dd8fd68d68c0352	EXTRACTED	extracted/archives/restore-point-2-13/cypher_ord.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./def7.py	2842	a18fea77be24f90f571b0896a9753094	EXTRACTED	extracted/archives/restore-point-2-13/def7.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./delta_grouping.py	5012	4b3a37f9fc07f95cc5a064cece504852	EXTRACTED	extracted/archives/restore-point-2-13/delta_grouping.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./determine.py	4755	fade7b445216ddb1f328346c3b983fe1	EXTRACTED	extracted/archives/restore-point-2-13/determine.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./diff_quotient.py	4570	d5a37091559cc818894c733be47a8c9a	EXTRACTED	extracted/archives/restore-point-2-13/diff_quotient.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./distinguished_n.py	5746	4acb9ffae9de56b6a4d6380b63b45046	EXTRACTED	extracted/archives/restore-point-2-13/distinguished_n.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./do.py	3048	4373da5a7857293e519299de6da5ce51	EXTRACTED	extracted/archives/restore-point-2-13/do.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./do2.py	3113	47412b6b4f6529be2922b1df0178f480	EXTRACTED	extracted/archives/restore-point-2-13/do2.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./do3.py	3252	2f94af6d4e2b0aa19897aac39d5bab2f	EXTRACTED	extracted/archives/restore-point-2-13/do3.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./dom_reg.py	3246	6562002c17070271572d0a03a99f88e8	EXTRACTED	extracted/archives/restore-point-2-13/dom_reg.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./domain_protocol.py	5662	5cb166b19f41ccb7ee75d7fc50b3c429	EXTRACTED	extracted/archives/restore-point-2-13/domain_protocol.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./dshell.py	2930	7489aea9c4399da25ca9cc92d0b4556d	EXTRACTED	extracted/archives/restore-point-2-13/dshell.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./ebook.py	4345	1e95d8f87fbefca48db2c5f0cb623dba	EXTRACTED	extracted/archives/restore-point-2-13/ebook.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./eighth.py	2578	4124c2a02417a640f40423b5594ab0cc	EXTRACTED	extracted/archives/restore-point-2-13/eighth.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./em1.py	3030	63f487b2098f229d4c0871984aed4fcc	EXTRACTED	extracted/archives/restore-point-2-13/em1.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./em3.py	3609	dc155a4822af2cc126e83b361f0d9e5f	EXTRACTED	extracted/archives/restore-point-2-13/em3.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./em_compose.py	3016	c561859b0b45b96d9711f5137083838a	EXTRACTED	extracted/archives/restore-point-2-13/em_compose.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./enumtest.py	3362	cf9e0826a0e0a3179b6a4562765067e7	EXTRACTED	extracted/archives/restore-point-2-13/enumtest.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./equation.py	7118	e6f6348cf3d7d210720467f67e46943d	EXTRACTED	extracted/archives/restore-point-2-13/equation.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./equation2.py	9634	13579d1a300ef1c78e26dbe4d85a34a2	EXTRACTED	extracted/archives/restore-point-2-13/equation2.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./expand.py	6352	3d3f6dffa6752fbac84cc5b53caaa92d	EXTRACTED	extracted/archives/restore-point-2-13/expand.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./extract8.py	6283	29598429f129bf745ff79debd4336136	EXTRACTED	extracted/archives/restore-point-2-13/extract8.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./falsify.py	2951	f36ea9d5b8185f0a3b3fa9984711cc17	EXTRACTED	extracted/archives/restore-point-2-13/falsify.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./fcore.py	2554	e71355ef122e4f28d7f0f8ad436e6f12	EXTRACTED	extracted/archives/restore-point-2-13/fcore.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./fibre_check.py	2441	ddca5fd97e492d1e1a14c19a7c77cc42	EXTRACTED	extracted/archives/restore-point-2-13/fibre_check.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./fig-constraints.png	80457	b70c6d8e78c45ebc67f7afa8cf99ed78	EXTRACTED	extracted/archives/restore-point-2-13/fig-constraints.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./fig-pareto-1.png	93080	91218cc0fa441be476be3a26da1fe5b4	EXTRACTED	extracted/archives/restore-point-2-13/fig-pareto-1.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./fig-sections.png	48251	ae77e29583882198876b084405be0c80	EXTRACTED	extracted/archives/restore-point-2-13/fig-sections.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./fig-silhouette.png	86469	c77af44e050081d40341dbbecce85f3e	EXTRACTED	extracted/archives/restore-point-2-13/fig-silhouette.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./fig-tree-1.png	78587	c23cfd7ab768381a1929ce57826d5cb3	EXTRACTED	extracted/archives/restore-point-2-13/fig-tree-1.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./fig_constraints.py	3184	87968eae85709aa036622aef520324ca	EXTRACTED	extracted/archives/restore-point-2-13/fig_constraints.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./fig_indices.py	6581	c7d832a09e79f230cae263c8a2fea340	EXTRACTED	extracted/archives/restore-point-2-13/fig_indices.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./figures-compendia/fig-channel-map.png	149817	8d145f32fe6314f14365cb25b511f6e8	EXTRACTED	extracted/archives/restore-point-2-13/figures-compendia/fig-channel-map.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./figures-compendia/fig-i1-tower.png	63247	5a5a7fcf4790265ebee0cfe877a9e7e9	EXTRACTED	extracted/archives/restore-point-2-13/figures-compendia/fig-i1-tower.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./figures-compendia/fig-i2-landscape.png	52410	fe3a1c3eba21229d4896b4edaca037cd	EXTRACTED	extracted/archives/restore-point-2-13/figures-compendia/fig-i2-landscape.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./figures-compendia/fig-i3-lambda8.png	43091	62e5b522727b62d205278b194fa70996	EXTRACTED	extracted/archives/restore-point-2-13/figures-compendia/fig-i3-lambda8.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./figures-compendia/fig-i4-crossing.png	57973	340b70775094abcf037933dbdff0e1dc	EXTRACTED	extracted/archives/restore-point-2-13/figures-compendia/fig-i4-crossing.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./figures-compendia/fig-index-final.png	135718	ae09285bd81e8cb564c89e6a4ea1f32a	EXTRACTED	extracted/archives/restore-point-2-13/figures-compendia/fig-index-final.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./figures-compendia/fig-spectra-grid.png	526505	bb428f6a08939ff5985609d405982745	EXTRACTED	extracted/archives/restore-point-2-13/figures-compendia/fig-spectra-grid.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./figures-compendia/fig-spectra-grid4.png	309788	3ffcdd783b5903b936121327d235cb75	EXTRACTED	extracted/archives/restore-point-2-13/figures-compendia/fig-spectra-grid4.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./figures-compendia/fig-spectra-lattice.png	585796	48b8546a80c9c3079c5cfe2c1ce2b518	EXTRACTED	extracted/archives/restore-point-2-13/figures-compendia/fig-spectra-lattice.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./figures-compendia/fig-spectra-lattice4.png	1097912	97951d346f83e70ac7a6d5db9d4a07ed	EXTRACTED	extracted/archives/restore-point-2-13/figures-compendia/fig-spectra-lattice4.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./figures-compendia/fig-supply.png	242483	c5c778159f8b76476fb116af184597f2	EXTRACTED	extracted/archives/restore-point-2-13/figures-compendia/fig-supply.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./figures-compendia/fig-survey.png	180505	3434059bc459ef12205f9b1e8f4984b2	EXTRACTED	extracted/archives/restore-point-2-13/figures-compendia/fig-survey.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./figures/fig00.png	40360	e5a9adb112169de45e72dd2f608575f9	EXTRACTED	extracted/archives/restore-point-2-13/figures/fig00.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./figures/fig01.png	22217	6c7c4e2f13cf9925df8f404f0cb6808a	EXTRACTED	extracted/archives/restore-point-2-13/figures/fig01.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./figures/fig02.png	19886	e020c0dec18ffe1b28952715a1ba98dc	EXTRACTED	extracted/archives/restore-point-2-13/figures/fig02.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./figures/fig03.png	177360	7295b0fc143158de6440e840c898dde2	EXTRACTED	extracted/archives/restore-point-2-13/figures/fig03.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./figures/fig04.png	44402	b31352ff02de5b14f48902580b72ab40	EXTRACTED	extracted/archives/restore-point-2-13/figures/fig04.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./figures/fig05.png	176976	cfd11bc51260cefd6537372b46c49069	EXTRACTED	extracted/archives/restore-point-2-13/figures/fig05.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./figures/fig06.png	35015	47429a081975686ebb0c002c26055bc8	EXTRACTED	extracted/archives/restore-point-2-13/figures/fig06.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./figures/fig07.png	47157	8cb82cd1391bb23202a86bc853a6548c	EXTRACTED	extracted/archives/restore-point-2-13/figures/fig07.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./figures/fig08.png	61083	8f45f283185297b3b71792845f010bdb	EXTRACTED	extracted/archives/restore-point-2-13/figures/fig08.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./figures/fig09.png	285299	9cde3bd79600cae7e516aabe9c9c3648	EXTRACTED	extracted/archives/restore-point-2-13/figures/fig09.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./figures/fig10.png	45695	5c10d0eba19d45cd3894ed680e7840ca	EXTRACTED	extracted/archives/restore-point-2-13/figures/fig10.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./figures/fig11.png	54260	be7f1756521502e813683f2abdef4b90	EXTRACTED	extracted/archives/restore-point-2-13/figures/fig11.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./figures/fig12.png	41725	9c9d72dad712615da699fb246ac29d18	EXTRACTED	extracted/archives/restore-point-2-13/figures/fig12.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./figures/fig13.png	45926	3eacd35a182513fe5cb05c5d4d764ff8	EXTRACTED	extracted/archives/restore-point-2-13/figures/fig13.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./figures/fig14.png	61671	054adae466e9a8ddd6e7893e95a20f7b	EXTRACTED	extracted/archives/restore-point-2-13/figures/fig14.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./figures/fig15.png	78243	555cc16a47522e2d02f7c85fe6dff38f	EXTRACTED	extracted/archives/restore-point-2-13/figures/fig15.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./figures/fig16.png	105914	acf7186d444a5f618c71eee5be9f1527	EXTRACTED	extracted/archives/restore-point-2-13/figures/fig16.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./figures/fig17.png	61431	3c68881b6ec8e5174e3fa2ca81f77b30	EXTRACTED	extracted/archives/restore-point-2-13/figures/fig17.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./figures/fig18.png	153191	64a4849938b966feb96cab7a654e4e62	EXTRACTED	extracted/archives/restore-point-2-13/figures/fig18.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./figures/fig19.png	47627	18dbcf4dcf156f0b1e85141daa397279	EXTRACTED	extracted/archives/restore-point-2-13/figures/fig19.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./figures/fig20.png	61566	d10ff2dd6c767088895e8e79f5c8a241	EXTRACTED	extracted/archives/restore-point-2-13/figures/fig20.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./figures/fig21.png	66037	0094450837b6794bd3f9373ddc874758	EXTRACTED	extracted/archives/restore-point-2-13/figures/fig21.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./figures/fig22.png	45444	6461646ff5ded261a002689f94e5f9ef	EXTRACTED	extracted/archives/restore-point-2-13/figures/fig22.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./figures/fig23.png	77613	66ff1908f9ee6acfd5fc07d05d8cbd87	EXTRACTED	extracted/archives/restore-point-2-13/figures/fig23.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./figures/fig24.png	66111	7d88575f132ce619b1a481298fc82ff4	EXTRACTED	extracted/archives/restore-point-2-13/figures/fig24.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./figures/fig25.png	100145	0b213dd2ad0641c53945afdf70d1f326	EXTRACTED	extracted/archives/restore-point-2-13/figures/fig25.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./figures/fig26.png	75798	8983923b04782c2de55478e221c81072	EXTRACTED	extracted/archives/restore-point-2-13/figures/fig26.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./figures/fig27.png	74866	9116098b0a82c5feb171e694f3dbc4fa	EXTRACTED	extracted/archives/restore-point-2-13/figures/fig27.png	
drive/The Method Materials/restore-point-2_13.tar.gz	./figures_walk.py	5621	547a93ffc3bd586655980e1a071d8d62	EXTRACTED	extracted/archives/restore-point-2-13/figures_walk.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./figures_xray.py	6643	2fe9a032b58897cb49afdcb947facb4b	EXTRACTED	extracted/archives/restore-point-2-13/figures_xray.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./fill.py	2548	11a37e64de7ac34bb2a7e7272482037c	EXTRACTED	extracted/archives/restore-point-2-13/fill.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./final2.py	3180	ecc8f9ae526f5ad003cd42cea92bb0fd	EXTRACTED	extracted/archives/restore-point-2-13/final2.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./five.py	2522	0a271b46e9d5bc13656bc7d9750dfa3a	EXTRACTED	extracted/archives/restore-point-2-13/five.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./five_tests.py	6995	b6a4ecb29a1fe187359a3fa694de48c8	EXTRACTED	extracted/archives/restore-point-2-13/five_tests.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./forward_markers.py	5855	b524ccbcc8e37afff700422feef6b7b9	EXTRACTED	extracted/archives/restore-point-2-13/forward_markers.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./four.py	2017	87b2d0406bb844d278f3b7770906faae	EXTRACTED	extracted/archives/restore-point-2-13/four.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./frac1.py	1944	d95177227837f3525e86a63db9c958e7	EXTRACTED	extracted/archives/restore-point-2-13/frac1.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./frac2.py	2448	9e6dac944f842253381b005489f196af	EXTRACTED	extracted/archives/restore-point-2-13/frac2.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./gemini/d120_spectral_index_and_action.txt	2442	e0960b73b28662f6293067ff96d80a76	EXTRACTED	extracted/archives/restore-point-2-13/gemini/d120_spectral_index_and_action.txt	
drive/The Method Materials/restore-point-2_13.tar.gz	./gemini/from_Gemini_6pp.txt	14186	9f5dcffa007e1712c7f03b51640897a2	EXTRACTED	extracted/archives/restore-point-2-13/gemini/from_Gemini_6pp.txt	
drive/The Method Materials/restore-point-2_13.tar.gz	./gemini/from_Gemini_to_Cluade.pdf	147592	d27d4eb7aa97e8b012252ba7c435806e	PRESENT-IN-REPO	drive/The Method Materials/Conceptual idea, what if each side corresponds to ....pdf	byte-identical to a file already tracked
drive/The Method Materials/restore-point-2_13.tar.gz	./gemini/reply_on_the_118_120_bound.txt	1336	c84f34720d8ca4f4ab3f81de0a0e3c04	EXTRACTED	extracted/archives/restore-point-2-13/gemini/reply_on_the_118_120_bound.txt	
drive/The Method Materials/restore-point-2_13.tar.gz	./gemini/to_Claude_44pp.txt	132555	cf374f5971f62dd05daa8626bc27dab8	EXTRACTED	extracted/archives/restore-point-2-13/gemini/to_Claude_44pp.txt	
drive/The Method Materials/restore-point-2_13.tar.gz	./gemini/to_Claude_from_Gemini.pdf	688239	6179bf1fc1f0dc30e0f5a084cb69df4a	PRESENT-IN-REPO	drive/The Method Materials/Everything we can see, touch, or detect using elec....pdf	byte-identical to a file already tracked
drive/The Method Materials/restore-point-2_13.tar.gz	./graded.py	2956	648e03af375264f1f6ecb95695860934	EXTRACTED	extracted/archives/restore-point-2-13/graded.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./grid.py	3397	70e776abb78adfe840c5f61ad6d3cc2b	EXTRACTED	extracted/archives/restore-point-2-13/grid.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./ground.py	6472	236975ac23aa29960d4f7c2a4d200cd6	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/LW1-ground.py	byte-identical to a file already tracked
drive/The Method Materials/restore-point-2_13.tar.gz	./group_rule.py	4688	769ff90aaf959ab8fb186b2a59d84fac	EXTRACTED	extracted/archives/restore-point-2-13/group_rule.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./groups.py	2258	333f0df1c62b8c7b030135d63f7ebf71	EXTRACTED	extracted/archives/restore-point-2-13/groups.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./gs.py	3609	029f85891d7c0f1c226b5c783c7f2962	EXTRACTED	extracted/archives/restore-point-2-13/gs.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./gs2.py	3384	0eb963c529d1c647b000335d6be2aae8	EXTRACTED	extracted/archives/restore-point-2-13/gs2.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./hadamard_pos.py	4931	977a6f90e0c5447620c01ae3f244a315	EXTRACTED	extracted/archives/restore-point-2-13/hadamard_pos.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./handoff_cert.py	5794	8c2503ab4d01737c905b21ef75908346	EXTRACTED	extracted/archives/restore-point-2-13/handoff_cert.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./helly_index.py	6460	da18b62d8eb0ad94ecc1a31fab5d6186	EXTRACTED	extracted/archives/restore-point-2-13/helly_index.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./hf.py	4330	5aa2f73138b63d7759abdbbe607507e7	EXTRACTED	extracted/archives/restore-point-2-13/hf.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./hfix.py	3196	477bfc15256cfe28f4c5e9db599acd32	EXTRACTED	extracted/archives/restore-point-2-13/hfix.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./hg.py	2085	60ac5f7dbaeaec711c4e5efad0c204ef	EXTRACTED	extracted/archives/restore-point-2-13/hg.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./hl.py	3851	78529b6e1953ffce84d6949422b8b1cf	EXTRACTED	extracted/archives/restore-point-2-13/hl.py	
